Wall time,Step,Value
1594854960.9865172,6885591,0.6428571343421936
1594855001.2846086,6895664,0.8214285969734192
1594855040.8833344,6905814,0.6071428656578064
1594855081.538959,6915918,0.7857142686843872
1594855119.762149,6925942,0.6785714030265808
1594855159.7725523,6936065,0.6071428656578064
1594855198.4882858,6946071,0.5357142686843872
1594855236.947615,6956120,0.5357142686843872
1594855277.5258007,6966266,0.6428571343421936
1594855318.139123,6976343,0.75
1594855356.8626912,6986366,0.7857142686843872
1594855398.6828656,6996409,0.7142857313156128
1594855439.8457377,7006427,0.5714285969734192
1594855481.323964,7016434,0.6428571343421936
1594855523.3698986,7026559,0.6785714030265808
1594855564.0285122,7036581,0.7142857313156128
1594855605.2945113,7046634,0.5
1594855645.8478882,7056693,0.5
1594855686.3780808,7066843,0.5357142686843872
1594855727.4739327,7076848,0.5714285969734192
1594855767.2427073,7086864,0.6071428656578064
1594855806.5330176,7096956,0.6428571343421936
1594855846.8046234,7106971,0.7857142686843872
1594855886.9708626,7117067,0.5357142686843872
1594855923.2727022,7127218,0.5714285969734192
1594855961.219065,7137301,0.6428571343421936
1594856001.7918777,7147382,0.6428571343421936
1594856042.817108,7157496,0.75
1594856085.0276036,7167664,0.6428571343421936
1594856125.266314,7177703,0.6785714030265808
1594856165.953368,7187867,0.75
1594856205.3220258,7197994,0.6428571343421936
1594856256.1219378,7208045,0.6428571343421936
1594856320.9085686,7218182,0.7142857313156128
1594856368.2758684,7228190,0.7857142686843872
1594856407.6538675,7238206,0.5714285969734192
1594856447.6467443,7248247,0.6785714030265808
1594856487.481629,7258364,0.5714285969734192
1594856528.222749,7268460,0.5357142686843872
1594856569.8350945,7278537,0.6785714030265808
1594856607.991383,7288695,0.8928571343421936
1594856646.7817647,7298795,0.75
1594856684.183231,7308830,0.7142857313156128
1594856724.015088,7318901,0.6785714030265808
1594856765.783975,7328983,0.75
1594856807.4165723,7339119,0.75
1594856848.026619,7349134,0.6785714030265808
1594856889.1945755,7359188,0.5357142686843872
1594856929.4097884,7369287,0.7142857313156128
1594856971.6142006,7379401,0.6071428656578064
1594857013.5085802,7389539,0.6785714030265808
1594857052.3724647,7399572,0.7857142686843872
1594857092.5757535,7409735,0.6071428656578064
1594857132.8041298,7419781,0.6071428656578064
1594857172.3401008,7429786,0.8214285969734192
1594857213.9568837,7439941,0.6785714030265808
1594857253.6793923,7450042,0.7857142686843872
1594857294.4417977,7460055,0.6428571343421936
1594857335.0375695,7470134,0.6785714030265808
1594857375.4686546,7480314,0.7142857313156128
1594857417.0004168,7490477,0.7142857313156128
1594857457.192017,7500531,0.5714285969734192
1594857498.5149891,7510620,0.5357142686843872
1594857539.403413,7520725,0.5714285969734192
1594857578.8826463,7530818,0.6428571343421936
1594857616.055902,7540974,0.75
1594857655.67207,7551009,0.75
1594857697.6965783,7561158,0.6071428656578064
1594857738.0976791,7571266,0.5
1594857780.8210833,7581307,0.75
1594857821.9072611,7591337,0.6785714030265808
1594857862.0380716,7601344,0.75
1594857902.5229497,7611465,0.6428571343421936
1594857943.6208146,7621586,0.6785714030265808
1594857995.2890728,7631617,0.5
1594858060.1273801,7641634,0.6071428656578064
1594858108.9113352,7651800,0.75
1594858149.6525407,7661853,0.7142857313156128
1594858190.959718,7672011,0.6428571343421936
1594858233.3339922,7682166,0.6785714030265808
1594858273.9790874,7692200,0.5357142686843872
1594858314.9619224,7702229,0.8214285969734192
1594858351.5508573,7712252,0.75
1594858388.701065,7722271,0.6785714030265808
1594858427.7372978,7732288,0.6071428656578064
1594858467.1746793,7742336,0.6071428656578064
1594858507.1399565,7752337,0.75
1594858548.6421719,7762380,0.6428571343421936
1594858588.769794,7772419,0.6428571343421936
1594858628.3025525,7782507,0.6071428656578064
1594858669.4409926,7792595,0.6428571343421936
1594858710.7727413,7802661,0.75
1594858750.1461537,7812765,0.7142857313156128
1594858792.4214916,7822940,0.5357142686843872
1594858833.3201795,7833018,0.6428571343421936
1594858875.5607736,7843112,0.5357142686843872
1594858918.1600049,7853266,0.6071428656578064
1594858959.3348207,7863417,0.5714285969734192
1594858999.6876647,7873423,0.6785714030265808
1594859040.1098099,7883503,0.6071428656578064
1594859081.4801812,7893634,0.6428571343421936
1594859122.8240075,7903739,0.7142857313156128
1594859163.4606597,7913783,0.6071428656578064
1594859202.0231833,7923846,0.6428571343421936
1594859241.9195528,7933907,0.75
1594859279.330915,7943967,0.6428571343421936
1594859316.369007,7954045,0.6428571343421936
1594859354.2075846,7964169,0.7142857313156128
1594859396.0734277,7974310,0.6071428656578064
1594859437.5034947,7984382,0.5714285969734192
1594859475.6264236,7994502,0.6428571343421936
1594859516.0678701,8004638,0.6071428656578064
1594859556.22403,8014686,0.4642857015132904
1594859599.2387228,8024834,0.8214285969734192
1594859640.7064927,8034954,0.5714285969734192
1594859680.861584,8044977,0.6071428656578064
1594859728.4580414,8055005,0.7142857313156128
1594859799.1548915,8065085,0.6785714030265808
1594859846.4027607,8075208,0.5357142686843872
1594859885.690904,8085288,0.6428571343421936
1594859926.3865776,8095437,0.6785714030265808
1594859966.960421,8105506,0.6071428656578064
1594860007.073445,8115510,0.5714285969734192
1594860047.0015438,8125510,0.5714285969734192
1594860084.0801435,8135640,0.6428571343421936
1594860122.042448,8145763,0.6428571343421936
1594860161.3603015,8155900,0.5714285969734192
1594860200.480969,8165909,0.5357142686843872
1594860240.5683265,8176008,0.4642857015132904
1594860281.6517396,8186174,0.75
1594860321.622303,8196193,0.7142857313156128
1594860362.9939878,8206258,0.5714285969734192
1594860403.8319097,8216325,0.6071428656578064
1594860444.286437,8226327,0.6785714030265808
1594860486.013907,8236504,0.5714285969734192
1594860526.0477784,8246520,0.7857142686843872
1594860566.5724862,8256595,0.7142857313156128
1594860606.9415424,8266672,0.6071428656578064
1594860648.1438308,8276714,0.5714285969734192
1594860689.826226,8286873,0.6785714030265808
1594860730.8212466,8297024,0.7857142686843872
1594860772.1421874,8307167,0.5714285969734192
1594860813.2863688,8317263,0.6071428656578064
1594860854.0385723,8327411,0.8214285969734192
1594860894.3220162,8337427,0.6785714030265808
1594860935.923774,8347574,0.7142857313156128
1594860975.463686,8357586,0.5714285969734192
1594861011.9952776,8367759,0.5
1594861050.9142585,8377921,0.8214285969734192
1594861093.2501397,8388058,0.5714285969734192
1594861133.2817645,8398092,0.6071428656578064
1594861174.4785635,8408135,0.75
1594861217.2455857,8418222,0.6071428656578064
1594861258.7897193,8428230,0.5714285969734192
1594861301.2108538,8438254,0.6785714030265808
1594861342.0008798,8448276,0.6785714030265808
1594861383.706029,8458446,0.6785714030265808
1594861424.065455,8468488,0.6428571343421936
1594861482.5870507,8478548,0.75
1594861544.68284,8488720,0.7142857313156128
1594861590.7898533,8498791,0.8571428656578064
1594861632.7332783,8508815,0.6785714030265808
1594861671.9293394,8518874,0.6071428656578064
1594861713.715981,8528943,0.6428571343421936
1594861755.915004,8539090,0.6428571343421936
1594861796.2388132,8549245,0.6785714030265808
1594861831.477717,8559262,0.5
1594861871.2479377,8569348,0.8214285969734192
1594861913.2549627,8579479,0.6428571343421936
1594861953.7573025,8589558,0.6071428656578064
1594861994.7089462,8599601,0.75
1594862035.6656241,8609711,0.6071428656578064
1594862076.2429502,8619738,0.6071428656578064
1594862115.9945667,8629796,0.75
1594862158.7029006,8639876,0.6428571343421936
1594862200.152692,8649898,0.5714285969734192
1594862240.496939,8659961,0.7142857313156128
1594862280.6735914,8670140,0.6428571343421936
1594862321.9032223,8680176,0.7857142686843872
1594862364.0864205,8690264,0.6785714030265808
1594862405.4460294,8700441,0.5714285969734192
1594862446.9921124,8710582,0.6785714030265808
1594862487.598038,8720735,0.7142857313156128
1594862529.6089993,8730882,0.6785714030265808
1594862569.668987,8740945,0.6428571343421936
1594862611.0002108,8750960,0.75
1594862651.9815266,8761024,0.6785714030265808
1594862692.3770556,8771078,0.6428571343421936
1594862729.409685,8781172,0.75
1594862767.849025,8791283,0.6071428656578064
1594862805.5798454,8801440,0.6785714030265808
1594862846.4764218,8811595,0.7142857313156128
1594862886.1903741,8821620,0.6071428656578064
1594862928.2450686,8831670,0.6785714030265808
1594862968.9782398,8841806,0.75
1594863009.8586743,8851952,0.5357142686843872
1594863051.1467187,8862053,0.7142857313156128
1594863093.7493527,8872195,0.5714285969734192
1594863133.457227,8882343,0.6428571343421936
1594863172.2325764,8892381,0.7142857313156128
1594863230.9061818,8902539,0.7142857313156128
1594863294.026177,8912648,0.6071428656578064
1594863336.3129392,8922724,0.6428571343421936
1594863375.966552,8932819,0.75
1594863417.7005417,8942897,0.5357142686843872
1594863458.2082026,8952988,0.6428571343421936
1594863499.0825193,8963051,0.7857142686843872
1594863536.3223114,8973099,0.7857142686843872
1594863573.0840328,8983129,0.75
1594863609.968313,8993132,0.7142857313156128
1594863651.2328687,9003136,0.5714285969734192
1594863691.7457874,9013227,0.5
1594863732.9479513,9023321,0.8214285969734192
1594863772.6511705,9033395,0.6071428656578064
1594863811.5605905,9043426,0.7857142686843872
1594863851.3226798,9053555,0.7142857313156128
1594863890.996969,9063642,0.5714285969734192
1594863931.6522636,9073756,0.6071428656578064
1594863971.9854517,9083810,0.7142857313156128
1594864012.8737404,9093916,0.6428571343421936
1594864052.7727904,9104071,0.9285714030265808
1594864092.003785,9114213,0.5357142686843872
1594864134.4141307,9124315,0.6428571343421936
1594864175.9068627,9134394,0.8571428656578064
1594864215.6134083,9144409,0.7857142686843872
1594864255.9078734,9154471,0.7142857313156128
1594864295.6044476,9164574,0.7142857313156128
1594864335.7195463,9174630,0.6071428656578064
1594864374.8167255,9184667,0.8214285969734192
1594864412.4955673,9194810,0.6071428656578064
1594864450.2786245,9204913,0.7857142686843872
1594864489.5987458,9214969,0.6071428656578064
1594864530.456695,9225017,0.5
1594864572.2384567,9235160,0.75
1594864611.8117423,9245163,0.75
1594864651.2941396,9255232,0.7142857313156128
1594864691.9719234,9265322,0.6785714030265808
1594864732.1335075,9275433,0.6071428656578064
1594864775.4550166,9285542,0.5714285969734192
1594864815.5803697,9295573,0.8214285969734192
1594864856.5526886,9305723,0.75
1594864898.7088645,9315777,0.6071428656578064
1594864964.192054,9325810,0.6428571343421936
1594865023.5313041,9335900,0.6785714030265808
1594865064.1926894,9345964,0.6785714030265808
1594865104.2904072,9356028,0.8214285969734192
1594865145.4585953,9366090,0.7857142686843872
1594865185.6107793,9376114,0.5714285969734192
1594865226.066706,9386142,0.8214285969734192
1594865265.2417078,9396204,0.6071428656578064
1594865302.9058669,9406298,0.6785714030265808
1594865341.0118093,9416313,0.7857142686843872
1594865381.6829047,9426319,0.7142857313156128
1594865423.8664935,9436421,0.6785714030265808
1594865465.9973464,9446524,0.6785714030265808
1594865507.9833748,9456613,0.4285714328289032
1594865550.4500592,9466713,0.6428571343421936
1594865590.9848807,9476821,0.6071428656578064
1594865633.5871148,9486974,0.5357142686843872
1594865675.4380677,9497004,0.7857142686843872
1594865716.3562257,9507211,0.6071428656578064
1594865758.1139243,9517326,0.5714285969734192
1594865800.364864,9527389,0.75
1594865840.308914,9537394,0.7142857313156128
1594865882.0960195,9547529,0.6428571343421936
1594865924.2873209,9557592,0.75
1594865966.3143425,9567669,0.5714285969734192
1594866008.0374236,9577820,0.6785714030265808
1594866048.3142812,9587910,0.6071428656578064
1594866089.601815,9597980,0.6428571343421936
1594866128.4770157,9608084,0.6785714030265808
1594866165.721991,9618092,0.8214285969734192
1594866206.491122,9628148,0.75
1594866247.5377352,9638214,0.75
1594866287.5217097,9648352,0.7142857313156128
1594866328.305942,9658507,0.6428571343421936
1594866370.6381743,9668603,0.75
1594866411.800956,9678651,0.7142857313156128
1594866450.9256637,9688725,0.6071428656578064
1594866494.0709865,9698765,0.5714285969734192
1594866535.7715347,9708825,0.75
1594866577.245825,9718859,0.6428571343421936
1594866619.0252428,9728971,0.75
1594866659.5301743,9738999,0.6428571343421936
1594866725.0705914,9749072,0.7142857313156128
1594866783.6565652,9759135,0.75
1594866823.6662328,9769252,0.6428571343421936
1594866863.9381406,9779430,0.6428571343421936
1594866904.134344,9789623,0.75
1594866945.6285384,9799683,0.6785714030265808
1594866984.9461386,9809783,0.6428571343421936
1594867021.6794822,9819876,0.7142857313156128
1594867058.3220794,9829975,0.6785714030265808
1594867097.6863425,9840144,0.5714285969734192
1594867138.679855,9850269,0.6428571343421936
1594867179.2966754,9860299,0.6428571343421936
1594867220.590802,9870411,0.6071428656578064
1594867253.0574074,9880534,0.6071428656578064
1594867284.458841,9890671,0.75
1594867313.9903352,9900690,0.7142857313156128
1594867345.052295,9910824,0.7142857313156128
1594867375.2666326,9920885,0.7142857313156128
1594867405.0460358,9930941,0.6428571343421936
1594867435.487498,9941069,0.6785714030265808
1594867465.3902018,9951197,0.6071428656578064
1594867496.017957,9961272,0.75
1594867526.119739,9971426,0.6785714030265808
1594867555.6927664,9981524,0.6428571343421936
1594867586.806162,9991684,0.5714285969734192
1594867616.0013611,10001690,0.7142857313156128
1594867646.633224,10011706,0.75
1594867676.1071963,10021740,0.6071428656578064
1594867706.8196623,10031810,0.5
1594867736.6751351,10041929,0.7142857313156128
